CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,TARGET,AGE,YEARS_EMPLOYED
0,1,1,2,292500.0,0,1,1,1,1,0,0,0,14,4.0,0,38,8
1,1,0,0,202500.0,4,4,1,1,1,0,1,0,4,2.0,0,43,13
1,0,1,2,180000.0,4,4,1,1,1,1,1,0,8,4.0,0,37,16
0,0,1,0,135000.0,4,4,1,1,1,0,0,1,6,2.0,0,58,2
0,0,1,0,157500.0,4,4,0,1,1,1,0,0,18,2.0,0,32,13
1,1,1,0,157500.0,4,4,1,1,1,1,1,0,3,2.0,0,60,28
0,1,1,0,67500.0,1,2,1,1,1,0,1,0,17,2.0,0,58,0
0,0,1,0,162000.0,1,4,1,1,1,0,0,0,17,2.0,0,61,0
0,1,1,1,112500.0,4,1,3,1,1,0,0,0,2,2.0,0,38,0
1,0,1,0,135000.0,4,4,3,1,1,1,1,0,8,1.0,0,30,11
0,0,0,0,360000.0,4,4,1,1,1,0,0,0,17,2.0,0,42,9
0,0,1,0,135000.0,4,1,1,5,1,0,0,0,14,2.0,0,38,12
0,1,1,1,157500.0,0,1,1,1,1,0,0,1,3,3.0,0,39,6
0,0,1,0,165150.0,1,1,1,1,1,0,0,0,17,2.0,0,64,0
1,0,0,0,337500.0,4,1,1,1,1,0,0,1,10,2.0,0,46,12
0,0,1,1,99000.0,4,4,1,2,1,0,0,0,8,3.0,0,30,7
0,0,0,0,45000.0,2,4,1,1,1,1,1,0,11,2.0,0,38,14
0,0,1,0,270000.0,4,4,1,2,1,0,0,1,16,2.0,0,42,2
0,0,1,1,135000.0,4,1,1,1,1,0,0,0,0,3.0,0,37,1
0,0,1,2,67500.0,0,4,1,1,1,1,0,1,14,4.0,0,41,8
0,1,1,0,270000.0,4,4,1,1,1,0,0,0,6,2.0,0,35,4
1,1,1,2,139500.0,4,4,1,1,1,1,0,0,4,4.0,0,47,15
0,0,1,0,90000.0,0,4,1,1,1,0,0,0,8,2.0,0,51,7
0,0,1,1,180000.0,4,4,1,1,1,0,0,0,1,3.0,0,30,2
0,1,1,0,112500.0,1,1,1,1,1,0,0,0,17,2.0,0,61,0
0,1,1,0,157500.0,4,1,1,1,1,0,0,1,14,2.0,0,32,2
0,0,1,0,54000.0,1,3,1,1,1,0,0,0,17,2.0,0,61,0
0,0,1,1,90000.0,4,4,1,1,1,0,0,1,17,3.0,0,48,19
0,0,1,0,157500.0,0,4,1,1,1,0,0,0,16,2.0,0,45,2
0,1,1,1,112500.0,4,4,1,1,1,0,0,0,14,3.0,0,38,2
1,1,1,1,450000.0,0,4,1,1,1,0,1,1,3,3.0,0,49,1
1,1,1,1,450000.0,0,4,1,1,1,0,1,1,3,3.0,1,49,1
0,0,1,0,45000.0,1,4,1,1,1,0,1,0,17,2.0,0,56,0
0,0,1,1,270000.0,4,4,1,1,1,0,0,0,10,3.0,0,27,1
0,0,1,0,157500.0,1,4,1,1,1,0,0,1,17,2.0,0,65,0
1,1,1,0,112500.0,4,4,1,1,1,0,1,1,9,2.0,0,62,2
0,0,1,1,360000.0,4,4,1,1,1,0,0,0,10,3.0,0,28,3
0,1,1,0,81000.0,1,1,1,1,1,0,0,0,17,2.0,0,55,0
1,1,1,0,243000.0,0,4,1,1,1,0,1,0,8,2.0,0,37,6
0,0,0,0,94500.0,4,4,4,4,1,0,0,1,14,1.0,0,61,2
0,0,0,0,94500.0,4,4,4,4,1,0,0,1,14,1.0,1,61,2
0,1,1,2,270000.0,4,4,0,1,1,0,0,1,3,4.0,0,34,1
0,0,0,0,135000.0,4,4,3,1,1,0,0,0,17,1.0,0,46,18
0,0,0,0,157500.0,1,4,1,1,1,0,0,0,17,2.0,0,62,0
0,1,1,1,270000.0,0,4,1,1,1,0,0,0,10,3.0,0,37,7
1,1,1,0,337500.0,0,4,1,1,1,0,0,0,14,2.0,0,40,3
1,1,1,0,202500.0,4,4,1,1,1,0,0,1,8,2.0,0,31,2
0,0,0,0,256500.0,0,1,1,1,1,0,0,1,5,2.0,0,30,7
0,0,1,1,135000.0,0,4,1,1,1,0,0,0,18,3.0,0,37,7
1,1,1,0,126000.0,4,1,1,1,1,0,0,1,14,2.0,0,49,9
0,0,1,0,67500.0,4,4,2,2,1,1,0,0,14,1.0,0,36,2
1,1,1,0,225000.0,0,4,3,1,1,0,0,0,4,1.0,0,49,4
1,1,0,1,270000.0,4,2,1,1,1,0,0,0,10,3.0,0,41,9
1,0,1,0,135000.0,1,4,1,1,1,0,0,0,17,2.0,0,60,0
0,0,1,0,121500.0,0,1,3,4,1,1,0,0,14,1.0,0,30,10
0,0,1,0,90000.0,4,4,1,1,1,0,0,0,11,2.0,0,54,0
0,1,1,0,157500.0,4,4,1,1,1,0,0,1,14,2.0,0,29,5
0,1,1,0,135000.0,4,4,1,1,1,0,1,1,14,2.0,0,32,0
1,1,1,2,99000.0,2,4,1,5,1,0,0,0,4,4.0,0,45,8
0,0,1,0,292500.0,4,4,0,1,1,0,0,1,14,2.0,0,45,2
0,0,1,1,135000.0,4,0,0,1,1,0,1,0,17,3.0,0,47,20
0,0,1,0,315000.0,1,4,1,2,1,0,0,0,17,2.0,0,55,0
0,0,1,1,33300.0,1,4,1,1,1,0,0,0,17,3.0,0,62,0
1,1,1,2,697500.0,0,1,2,1,1,0,0,0,14,3.0,0,38,14
0,0,1,0,135000.0,0,4,1,1,1,0,0,0,14,2.0,0,50,14
0,0,1,0,202500.0,0,4,1,2,1,0,0,0,8,2.0,0,51,2
1,0,1,0,135000.0,4,4,3,1,1,0,0,0,8,1.0,0,34,14
1,1,1,1,112500.0,4,4,1,1,1,0,0,0,4,3.0,0,46,0
0,0,1,0,202500.0,4,4,4,1,1,0,0,0,3,1.0,0,55,14
0,0,1,1,198000.0,1,4,1,1,1,0,0,0,17,3.0,0,50,0
0,0,1,1,675000.0,0,1,1,1,1,0,1,0,14,3.0,0,43,3
0,0,1,0,101250.0,1,4,4,1,1,0,1,0,17,1.0,0,60,0
0,0,1,1,166500.0,4,4,1,1,1,0,1,0,17,3.0,0,55,22
0,1,1,0,292500.0,4,1,1,1,1,0,0,0,17,2.0,0,52,12
1,0,1,1,112500.0,0,4,1,1,1,0,1,0,8,3.0,0,49,0
0,0,1,0,90000.0,1,3,1,1,1,0,1,0,17,2.0,0,61,0
1,1,1,1,675000.0,4,1,1,1,1,1,1,0,10,3.0,0,44,12
0,0,0,0,54000.0,1,4,2,1,1,0,0,0,17,1.0,0,56,0
0,1,1,0,90000.0,4,4,1,1,1,1,1,0,2,2.0,1,51,2
0,1,1,0,90000.0,4,4,1,1,1,1,1,0,2,2.0,0,51,2
0,0,0,0,58500.0,1,4,1,1,1,0,0,0,17,2.0,0,57,0
0,0,0,0,180000.0,0,4,3,1,1,0,0,0,2,1.0,0,27,6
1,1,1,0,112500.0,0,4,1,1,1,0,1,0,14,2.0,0,41,6
0,0,0,0,225000.0,2,1,3,5,1,0,0,0,3,1.0,0,28,4
0,0,0,0,225000.0,4,1,2,1,1,0,1,0,8,1.0,0,35,11
0,1,1,0,675000.0,0,4,0,1,1,0,0,0,17,2.0,0,51,2
1,0,1,0,171000.0,1,1,0,1,1,0,0,0,17,2.0,0,51,0
1,1,1,1,225000.0,4,4,1,1,1,0,0,0,4,3.0,0,37,3
1,1,1,1,225000.0,2,1,1,1,1,0,1,0,3,3.0,0,34,6
1,1,0,0,310500.0,4,1,3,1,1,0,0,0,8,1.0,0,27,1
0,0,1,2,112500.0,4,1,0,1,1,0,0,0,14,4.0,0,29,0
0,0,1,1,225000.0,4,1,0,1,1,0,0,0,14,3.0,0,29,6
0,0,1,1,67500.0,0,1,1,1,1,0,0,0,8,3.0,0,34,4
0,0,1,0,135000.0,1,1,1,1,1,0,0,0,17,2.0,0,62,0
0,0,1,0,157500.0,4,4,1,1,1,0,0,0,10,2.0,0,50,18
0,0,0,0,135000.0,4,4,3,1,1,0,0,0,14,1.0,0,52,2
0,0,0,0,135000.0,4,2,3,4,1,0,0,0,0,1.0,0,31,5
0,1,1,1,270000.0,4,4,1,1,1,0,0,0,8,3.0,0,39,12
1,1,1,0,110250.0,4,1,3,1,1,0,0,0,17,1.0,0,38,15
0,0,1,1,157500.0,4,4,1,1,1,0,0,0,2,3.0,0,42,1
0,0,1,2,135000.0,1,4,1,1,1,0,0,0,17,4.0,0,60,0
0,1,1,1,180000.0,0,1,1,1,1,0,0,1,3,3.0,0,32,0
0,0,1,0,90000.0,4,1,3,1,1,0,0,1,3,1.0,0,41,3
1,0,0,1,472500.0,0,1,1,5,1,0,0,1,17,3.0,0,24,2
1,0,1,0,270000.0,4,4,1,1,1,0,0,0,8,2.0,0,46,0
0,0,1,0,90000.0,2,1,1,1,1,0,0,0,2,2.0,0,48,10
1,1,1,3,270000.0,4,1,1,1,1,0,0,0,17,5.0,0,41,1
1,0,1,0,112500.0,4,4,0,1,1,0,0,0,8,2.0,0,40,4
0,1,1,0,315000.0,4,4,0,1,1,0,0,0,14,2.0,0,38,5
0,0,0,0,67500.0,4,4,1,2,1,1,1,0,17,2.0,0,31,2
1,1,0,0,225000.0,4,4,1,1,1,0,0,0,8,2.0,0,54,18
0,0,1,2,67500.0,2,2,1,5,1,0,0,0,3,4.0,0,36,0
1,0,1,0,270000.0,0,4,1,1,1,0,0,0,4,2.0,0,50,20
0,0,1,0,247500.0,4,1,1,1,1,0,0,1,10,2.0,0,60,1
0,0,1,1,121500.0,4,1,1,1,1,0,0,0,17,3.0,0,30,2
0,0,1,1,121500.0,4,1,1,1,1,0,0,0,17,3.0,1,30,2
0,0,1,0,189000.0,1,2,4,1,1,0,0,0,17,1.0,0,59,0
0,0,1,0,270000.0,4,4,1,1,1,1,1,0,12,2.0,0,54,10
0,1,1,0,225000.0,1,4,1,1,1,0,1,0,17,2.0,0,60,0
0,0,1,0,126000.0,0,1,3,1,1,0,0,0,14,1.0,0,51,6
0,0,1,0,126000.0,0,1,3,1,1,0,0,0,14,1.0,1,51,6
1,0,1,1,270000.0,2,4,1,1,1,0,0,0,8,3.0,0,46,1
1,0,1,1,135000.0,4,4,1,1,1,0,0,0,4,3.0,0,26,3
0,0,1,0,121500.0,4,4,1,5,1,1,1,0,3,2.0,0,36,14
0,0,1,0,196650.0,0,4,1,1,1,0,0,0,1,2.0,0,58,7
0,0,1,0,202500.0,1,1,1,1,1,0,1,0,17,2.0,0,57,0
0,0,1,0,81000.0,4,4,1,1,1,1,1,0,14,2.0,0,52,2
0,1,0,1,225000.0,4,1,0,1,1,0,0,0,3,3.0,0,31,2
0,1,1,1,166500.0,4,1,1,1,1,0,0,0,3,3.0,0,32,1
0,0,1,0,90000.0,0,4,1,1,1,0,0,0,3,2.0,0,22,1
0,0,1,0,157500.0,1,4,1,1,1,0,1,0,17,2.0,0,55,0
1,0,1,1,135000.0,4,4,1,1,1,0,1,1,8,3.0,0,28,3
0,0,1,0,135000.0,4,4,1,1,1,0,1,1,2,2.0,0,32,6
1,1,1,0,135000.0,0,4,0,5,1,0,0,0,8,2.0,0,29,4
1,0,1,0,135000.0,4,4,3,1,1,0,1,0,14,1.0,0,29,1
0,0,1,1,157500.0,4,4,1,2,1,0,0,0,14,3.0,0,43,5
0,0,1,1,157500.0,4,4,1,1,1,0,0,0,17,3.0,0,41,7
1,1,1,4,292500.0,4,4,1,1,1,0,0,0,8,6.0,0,38,1
0,0,1,0,202500.0,1,4,1,1,1,0,0,0,17,2.0,0,57,0
0,0,1,0,144000.0,2,4,1,1,1,0,1,0,6,2.0,0,49,27
0,0,0,0,202500.0,4,1,1,1,1,0,0,1,3,2.0,0,52,13
0,0,1,0,112500.0,1,1,4,1,1,0,0,0,17,1.0,0,60,0
1,1,1,0,135000.0,4,4,1,5,1,0,0,0,8,2.0,0,35,6
1,0,1,0,67500.0,1,4,1,1,1,0,0,0,17,2.0,0,62,0
0,1,0,1,306000.0,4,1,1,1,1,0,0,0,17,3.0,0,25,4
0,0,1,0,202500.0,0,4,1,1,1,0,0,0,11,2.0,0,57,4
0,0,1,1,202500.0,0,4,1,1,1,0,0,0,14,3.0,0,39,2
1,1,1,1,202500.0,0,4,2,1,1,0,0,0,4,2.0,0,32,1
1,0,1,0,135000.0,4,4,1,1,1,0,0,0,4,2.0,0,49,1
1,1,1,0,360000.0,4,2,1,1,1,1,1,0,14,2.0,0,27,0
0,0,0,0,76500.0,4,4,1,1,1,0,0,0,17,2.0,0,41,13
0,0,1,2,126000.0,4,1,1,1,1,0,1,1,6,4.0,0,34,13
1,0,0,0,270000.0,2,2,1,1,1,0,0,0,17,2.0,0,26,4
0,0,0,1,40500.0,2,4,1,4,1,0,0,0,2,3.0,0,35,5
0,1,1,0,247500.0,4,2,2,1,1,1,0,0,0,1.0,0,53,3
0,0,1,0,112500.0,1,4,1,1,1,0,0,0,17,2.0,0,59,0
1,1,1,1,306000.0,0,4,1,1,1,0,1,0,10,3.0,0,52,3
0,1,1,0,360000.0,1,1,1,1,1,0,1,0,17,2.0,0,58,0
0,0,1,0,225000.0,2,1,1,1,1,0,1,0,17,2.0,0,52,6
1,1,1,1,189000.0,0,4,1,2,1,0,0,0,14,3.0,0,46,4
0,1,1,0,270000.0,4,2,1,1,1,0,0,0,17,2.0,0,30,6
0,0,1,0,99000.0,4,4,0,1,1,0,0,0,2,2.0,0,41,1
0,1,1,3,126000.0,4,1,1,1,1,0,0,0,10,5.0,0,41,0
0,1,1,0,225000.0,1,4,4,1,1,0,0,1,17,1.0,1,60,0
0,1,1,0,225000.0,1,4,4,1,1,0,0,1,17,1.0,0,60,0
1,0,1,0,157500.0,4,1,1,1,1,0,0,0,17,2.0,0,32,8
0,0,1,0,112500.0,0,4,1,1,1,0,0,0,11,2.0,0,58,1
0,0,1,0,112500.0,1,4,1,1,1,0,1,0,17,2.0,0,36,0
0,1,1,0,144000.0,1,4,1,1,1,0,0,0,17,2.0,0,62,0
0,0,1,0,292500.0,4,1,0,1,1,0,0,1,10,2.0,0,34,14
1,1,1,1,270000.0,4,4,1,1,1,0,0,0,9,3.0,0,36,3
1,0,1,1,225000.0,4,4,1,1,1,1,0,0,8,3.0,0,37,1
1,0,1,0,202500.0,0,4,2,1,1,0,0,0,1,1.0,0,51,10
1,1,1,1,225000.0,4,2,1,1,1,0,0,0,10,3.0,0,36,0
1,1,1,2,337500.0,4,2,1,1,1,0,1,0,8,4.0,0,34,4
0,0,1,1,180000.0,0,4,2,1,1,0,1,1,3,2.0,0,50,5
0,1,1,1,112500.0,4,4,1,1,1,1,0,0,14,3.0,0,41,9
0,0,1,2,202500.0,4,3,1,1,1,0,0,1,8,4.0,0,36,14
0,0,1,1,243000.0,4,1,1,1,1,0,0,1,3,3.0,0,39,16
0,1,1,0,180000.0,0,4,1,1,1,0,1,0,14,2.0,0,46,8
0,1,1,1,630000.0,4,4,1,1,1,0,0,0,17,3.0,0,48,1
0,1,1,1,180000.0,0,4,1,1,1,0,0,1,1,3.0,0,46,3
0,0,1,0,135000.0,0,1,4,1,1,0,0,0,14,1.0,0,36,4
0,0,1,0,189000.0,1,4,4,1,1,0,0,0,17,1.0,0,57,0
0,0,1,1,112500.0,4,4,1,1,1,0,0,1,3,3.0,0,28,7
0,0,1,0,171000.0,4,2,1,1,1,0,0,0,6,2.0,0,30,1
0,1,1,0,432000.0,0,2,1,1,1,0,1,1,10,2.0,0,34,3
0,0,0,0,112500.0,0,4,1,5,1,0,0,0,17,2.0,0,46,2
0,0,1,1,67500.0,4,1,1,1,1,0,0,0,6,3.0,0,34,1
0,0,1,0,292500.0,0,1,0,1,1,0,0,0,8,2.0,0,39,4
0,1,1,2,157500.0,4,4,1,1,1,0,0,0,6,4.0,0,41,18
0,0,1,0,225000.0,0,4,1,1,1,0,0,0,3,2.0,0,33,0
0,0,1,0,225000.0,0,4,1,1,1,0,0,0,3,2.0,1,33,0
1,0,1,0,157500.0,4,4,3,1,1,0,0,0,8,1.0,0,30,1
0,0,1,0,112500.0,4,4,1,1,1,0,0,0,8,2.0,0,50,1
0,1,1,1,67500.0,4,4,1,1,1,0,1,1,2,3.0,0,31,4
0,0,1,0,162000.0,4,1,1,1,1,0,0,0,11,2.0,0,47,12
1,0,1,0,270000.0,0,1,1,1,1,0,0,0,6,2.0,0,42,4
0,0,1,0,166500.0,4,2,1,1,1,0,0,0,8,2.0,0,36,5
0,1,1,1,157500.0,0,4,1,1,1,0,0,0,0,3.0,0,32,5
0,0,1,0,157500.0,1,4,1,1,1,0,0,1,17,2.0,0,55,0
0,0,1,1,90000.0,4,4,0,1,1,1,0,0,11,3.0,0,24,0
0,0,1,1,135000.0,4,4,0,5,1,0,0,0,17,3.0,0,27,0
0,0,1,1,157500.0,4,4,0,1,1,0,0,0,14,3.0,0,32,5
0,0,1,0,180000.0,0,1,1,1,1,0,0,1,8,2.0,0,30,4
0,1,1,1,315000.0,2,1,4,1,1,0,1,1,17,2.0,0,49,1
1,1,0,0,171000.0,4,4,3,4,1,0,0,0,8,1.0,0,26,0
1,0,1,2,135000.0,4,4,1,1,1,0,0,0,8,4.0,0,37,7
1,1,0,2,112500.0,4,4,1,1,1,0,1,0,8,4.0,0,35,0
0,1,1,0,135000.0,0,1,1,1,1,0,0,0,10,2.0,0,46,3
0,0,1,0,328500.0,1,4,0,1,1,0,0,0,17,2.0,0,57,0
1,1,1,0,225000.0,4,4,1,1,1,0,0,0,8,2.0,0,28,3
1,1,1,0,148500.0,1,4,1,1,1,0,1,0,17,2.0,0,62,0
0,1,0,1,76500.0,1,4,1,2,1,0,1,0,17,3.0,0,59,0
0,0,1,0,135000.0,4,1,1,1,1,0,1,0,3,2.0,0,35,4
0,1,1,2,135000.0,4,1,2,1,1,1,1,0,14,3.0,0,55,14
0,0,1,0,67500.0,1,1,1,1,1,0,0,0,17,2.0,0,60,0
0,1,1,0,445500.0,0,1,1,1,1,0,0,0,10,2.0,0,34,1
0,0,1,0,67500.0,4,4,3,5,1,0,0,0,6,1.0,0,25,5
0,1,1,0,76500.0,4,1,1,1,1,0,0,0,17,2.0,0,48,11
0,1,1,0,76500.0,4,1,1,1,1,0,0,0,17,2.0,1,48,11
0,0,0,1,103500.0,4,4,1,1,1,0,0,0,14,3.0,0,32,3
0,0,0,1,180000.0,4,4,3,4,1,0,0,1,17,2.0,0,35,5
1,0,1,0,315000.0,1,4,1,1,1,0,0,0,17,2.0,0,55,0
1,1,1,1,225000.0,4,4,1,1,1,0,0,0,8,3.0,0,30,11
1,1,1,0,135000.0,4,1,1,1,1,0,0,0,14,2.0,0,25,2
1,0,1,0,90000.0,0,4,1,1,1,0,0,1,17,2.0,0,51,4
0,0,1,0,257625.0,0,4,0,1,1,0,0,0,8,2.0,0,38,1
1,0,1,0,157500.0,4,4,3,1,1,0,0,0,8,1.0,0,55,2
1,1,1,0,112500.0,4,4,3,1,1,0,0,0,17,1.0,0,27,4
1,1,1,1,315000.0,0,4,1,1,1,1,0,1,16,3.0,0,40,8
1,0,1,0,143100.0,1,4,1,1,1,0,1,0,17,2.0,0,62,0
1,0,1,0,180000.0,4,4,1,1,1,0,0,1,14,2.0,0,27,3
0,1,0,1,225000.0,0,4,2,1,1,0,0,1,3,2.0,0,32,4
1,1,1,0,135000.0,4,4,1,3,1,1,1,0,4,2.0,0,40,22
1,0,1,0,202500.0,4,1,3,1,1,0,0,0,17,1.0,0,35,11
0,0,1,0,58500.0,4,4,1,1,1,0,0,1,8,2.0,0,40,13
0,0,1,0,180000.0,1,1,1,1,1,0,1,0,17,2.0,0,55,0
0,0,1,0,216000.0,4,1,1,5,1,0,1,0,3,2.0,0,31,10
0,0,1,0,90000.0,4,4,1,1,1,1,0,0,14,2.0,0,53,3
0,0,1,0,90000.0,4,4,1,1,1,1,1,0,17,2.0,0,52,4
0,1,1,0,202500.0,0,2,1,1,1,1,1,1,0,2.0,0,43,11
0,0,1,0,76500.0,1,4,3,1,1,0,1,0,17,1.0,0,60,0
0,0,0,0,94500.0,4,4,3,4,1,0,0,0,16,1.0,0,48,7
0,0,1,1,112500.0,4,4,3,1,1,1,1,1,6,2.0,0,49,15
1,1,1,1,135000.0,4,1,1,1,1,0,0,0,3,3.0,0,26,0
1,0,1,0,315000.0,4,4,1,1,1,0,0,0,8,2.0,0,53,3
0,0,1,0,135000.0,0,1,0,1,1,0,0,1,17,2.0,0,27,4
0,0,1,0,135000.0,1,1,3,1,1,0,0,0,17,1.0,0,59,0
1,1,0,2,207000.0,0,4,1,1,1,0,0,0,14,4.0,0,36,2
0,0,1,0,126000.0,1,4,1,1,1,0,0,0,17,2.0,0,56,0
0,0,1,0,207000.0,0,4,3,1,1,0,0,0,14,1.0,0,53,5
0,0,1,0,180000.0,4,4,1,1,1,0,0,0,14,2.0,0,36,4
0,1,1,2,180000.0,0,1,1,1,1,0,1,1,17,4.0,0,32,7
0,0,1,0,288000.0,1,4,2,1,1,0,1,0,17,1.0,0,59,0
0,0,0,1,112500.0,4,4,1,1,1,0,0,0,14,3.0,0,32,7
1,0,0,0,45000.0,4,3,1,1,1,0,1,0,9,2.0,0,36,2
0,0,0,0,135000.0,4,4,3,2,1,0,0,0,2,1.0,0,54,0
0,0,0,1,135000.0,0,4,2,1,1,0,0,0,6,2.0,0,41,21
0,1,1,1,94500.0,4,4,1,1,1,0,0,0,10,3.0,0,54,18
1,1,1,3,135000.0,4,4,1,1,1,0,0,1,8,5.0,0,32,2
1,1,0,0,112500.0,0,4,1,1,1,1,0,0,4,2.0,0,52,6
1,0,1,1,202500.0,0,4,1,1,1,0,1,0,4,3.0,0,38,0
0,0,1,0,315000.0,4,1,2,5,1,0,1,1,17,1.0,0,33,10
1,0,1,0,180000.0,0,4,1,1,1,1,1,0,16,2.0,0,52,9
0,0,1,0,180000.0,1,4,3,1,1,0,0,0,17,1.0,0,64,0
0,0,1,1,54000.0,4,4,1,1,1,0,0,0,17,3.0,0,42,0
0,1,1,1,180000.0,0,4,2,1,1,0,0,0,8,2.0,0,39,16
0,0,1,0,202500.0,4,4,1,1,1,0,0,1,6,2.0,0,41,22
0,0,1,1,157500.0,4,4,1,1,1,0,0,0,17,3.0,0,43,4
1,1,1,0,131400.0,1,4,1,1,1,0,0,0,17,2.0,0,64,0
0,0,0,0,166500.0,4,4,3,3,1,0,0,0,3,1.0,0,57,38
0,1,1,0,202500.0,4,4,1,1,1,0,1,0,14,2.0,0,48,5
1,1,0,0,225000.0,0,1,3,1,1,0,0,1,10,1.0,0,29,0
0,0,0,1,157500.0,4,4,0,1,1,0,0,0,2,3.0,0,41,9
1,1,1,0,157500.0,0,4,3,1,1,0,0,0,4,1.0,0,31,4
0,0,1,0,90000.0,4,4,2,1,1,0,0,0,17,1.0,0,52,9
0,1,1,2,189000.0,4,4,1,1,1,1,1,0,14,4.0,0,29,7
1,1,0,1,270000.0,0,1,1,1,1,0,0,0,10,3.0,0,31,3
1,1,1,0,256500.0,0,1,1,1,1,0,0,1,3,2.0,0,58,4
1,0,1,0,135000.0,4,4,3,1,1,0,0,0,17,1.0,0,26,0
0,1,1,1,202500.0,2,1,1,1,1,0,0,0,3,3.0,0,44,9
0,0,1,0,67500.0,1,4,4,1,1,0,0,0,17,1.0,0,64,0
0,0,1,1,234000.0,4,4,3,1,1,0,0,0,3,2.0,0,56,22
0,0,1,0,54000.0,1,4,4,1,1,0,1,0,17,1.0,0,62,0
1,1,0,0,270000.0,4,2,1,1,1,0,0,0,8,2.0,0,30,9
0,1,1,0,117000.0,4,4,1,2,1,0,1,0,14,2.0,0,48,11
0,0,1,0,225000.0,0,1,4,1,1,1,1,0,8,1.0,0,59,32
1,1,1,0,202500.0,4,4,1,1,1,1,0,0,14,2.0,0,23,0
0,0,1,0,153000.0,1,1,1,1,1,0,1,0,17,2.0,0,59,0
0,1,1,1,157500.0,4,1,1,5,1,0,0,1,6,3.0,0,29,1
0,0,1,0,180000.0,4,4,1,1,1,1,1,0,2,2.0,0,52,3
0,0,1,0,90000.0,4,4,0,1,1,0,0,0,8,2.0,0,45,1
0,0,1,0,67500.0,1,4,1,1,1,0,0,0,17,2.0,0,58,0
0,1,1,1,157500.0,4,4,1,1,1,0,1,1,14,3.0,0,31,2
0,1,1,0,270000.0,0,4,1,1,1,0,0,0,8,2.0,0,49,23
1,1,1,0,225000.0,0,4,1,1,1,0,1,0,14,2.0,0,29,4
0,0,1,0,180000.0,0,4,1,1,1,0,1,0,14,2.0,0,43,11
0,0,0,0,315000.0,4,4,2,1,1,0,0,1,3,1.0,0,48,5
1,1,1,1,144000.0,4,4,1,1,1,0,0,1,4,3.0,0,23,2
0,1,1,1,135000.0,4,4,1,1,1,0,0,0,16,3.0,0,38,0
1,1,1,0,405000.0,2,4,1,1,1,0,0,0,17,2.0,0,47,9
0,0,1,0,135000.0,4,2,1,1,1,0,0,1,17,2.0,0,35,4
1,0,1,0,112500.0,1,4,3,1,1,0,0,0,17,1.0,0,22,0
0,0,1,0,157500.0,4,4,1,1,1,1,1,0,17,2.0,0,46,8
1,1,0,1,405000.0,2,4,1,1,1,0,0,0,11,3.0,0,38,6
0,0,1,1,720000.0,0,1,1,1,1,0,0,1,10,3.0,0,45,6
0,0,1,0,112500.0,1,4,4,1,1,0,0,0,17,1.0,0,64,0
1,1,1,0,135000.0,4,4,1,1,1,0,0,0,4,2.0,0,42,2
0,0,1,0,225000.0,1,4,4,1,1,0,1,0,17,1.0,0,56,0
0,0,1,0,121500.0,1,4,1,1,1,0,0,0,17,2.0,0,64,0
1,0,1,0,225000.0,4,4,1,5,1,0,0,0,8,2.0,0,51,4
0,0,1,2,202500.0,4,1,1,1,1,0,0,0,6,4.0,0,29,8
1,0,1,0,202500.0,4,4,1,1,1,0,0,0,8,2.0,0,36,3
0,0,1,0,247500.0,0,1,3,1,1,0,0,1,3,1.0,0,32,5
0,0,1,0,112500.0,4,1,0,1,1,0,1,1,14,2.0,0,30,6
0,0,1,1,225000.0,4,1,1,1,1,0,0,0,14,3.0,0,35,3
1,1,1,0,225000.0,4,4,1,1,1,0,0,0,16,2.0,0,40,4
1,1,1,0,202500.0,1,1,1,1,1,0,0,0,17,2.0,0,59,0
1,0,1,0,202500.0,4,4,3,1,1,0,0,0,8,1.0,0,23,1
0,0,1,0,202500.0,4,4,3,1,1,0,1,0,3,1.0,0,48,27
0,0,1,1,144000.0,4,1,0,1,1,1,1,1,15,3.0,0,36,0
1,0,1,0,337500.0,4,1,1,1,1,0,0,0,10,2.0,0,36,14
0,0,1,1,112500.0,0,4,1,1,1,1,1,0,3,3.0,0,23,2
1,1,1,1,202500.0,4,4,1,1,1,0,0,0,8,3.0,0,27,2
1,1,1,0,202500.0,0,4,0,1,1,0,0,1,8,2.0,0,32,4
1,1,1,0,202500.0,0,4,0,1,1,0,0,1,8,2.0,1,32,4
1,1,0,0,247500.0,2,1,1,5,1,1,1,1,3,2.0,0,33,6
0,0,1,0,157500.0,4,4,3,2,1,0,1,0,17,1.0,0,55,4
0,0,1,1,76500.0,4,4,1,1,1,0,0,1,11,3.0,0,30,3
1,1,1,1,135000.0,0,1,1,1,1,0,0,0,10,3.0,0,32,0
1,0,1,0,112500.0,4,4,3,1,1,1,1,0,14,1.0,0,49,5
0,0,1,0,202500.0,1,4,4,1,1,0,1,0,17,1.0,0,60,0
0,0,1,0,247500.0,0,4,3,1,1,0,1,0,12,1.0,0,37,3
0,0,0,1,157500.0,4,4,3,5,1,0,0,0,1,2.0,0,40,3
1,1,1,0,157500.0,0,4,3,2,1,1,0,0,8,1.0,0,27,5
